age,job,marital,marital_status,education,default,balance,housing,loan,contact,day,month,day_month,duration,campaign,pdays,previous,poutcome,y
52,management,married,married,tertiary,no,2635,no,no,cellular,6,sep,6-Sep,313,1,108,8,success,no
38,entrepreneur,married,married,tertiary,no,1649,no,yes,cellular,6,sep,6-Sep,218,2,432,3,success,no
33,admin.,married,married,secondary,no,616,no,no,unknown,6,sep,6-Sep,35,1,-1,0,unknown,no
33,admin.,married,married,secondary,no,616,no,no,cellular,6,sep,6-Sep,250,3,-1,0,unknown,yes
32,technician,single,single,secondary,no,1089,no,no,cellular,6,sep,6-Sep,125,2,-1,0,unknown,no
38,management,married,married,tertiary,no,14352,no,no,unknown,6,sep,6-Sep,8,1,-1,0,unknown,no
26,admin.,single,single,tertiary,no,760,yes,no,cellular,6,sep,6-Sep,164,2,186,7,success,no
53,admin.,married,married,secondary,no,0,no,no,telephone,6,sep,6-Sep,353,1,655,5,failure,no
34,unemployed,single,single,unknown,no,517,no,no,cellular,6,sep,6-Sep,791,3,-1,0,unknown,no
27,management,single,single,tertiary,no,592,no,no,cellular,7,sep,7-Sep,667,1,221,3,failure,no
45,unknown,married,married,tertiary,no,406,no,no,cellular,7,sep,7-Sep,314,1,-1,0,unknown,yes
27,services,single,single,secondary,no,44,no,no,unknown,7,sep,7-Sep,11,1,-1,0,unknown,no
65,retired,married,married,secondary,no,1220,no,no,cellular,7,sep,7-Sep,127,1,186,2,failure,no
37,management,married,married,tertiary,no,6771,no,no,cellular,7,sep,7-Sep,337,1,186,1,success,yes
31,technician,married,married,tertiary,no,3192,yes,no,cellular,7,sep,7-Sep,179,1,186,2,failure,no
28,management,single,single,tertiary,no,890,yes,no,cellular,7,sep,7-Sep,201,1,-1,0,unknown,yes
36,admin.,married,married,secondary,no,194,yes,yes,cellular,7,sep,7-Sep,120,3,-1,0,unknown,no
26,unemployed,single,single,secondary,no,4,no,no,unknown,7,sep,7-Sep,8,1,-1,0,unknown,no
43,management,divorced,divorced,tertiary,no,2251,no,no,cellular,7,sep,7-Sep,332,5,-1,0,unknown,no
61,retired,married,married,primary,no,56,no,no,cellular,7,sep,7-Sep,288,3,-1,0,unknown,yes
32,blue-collar,married,married,primary,no,1644,no,no,cellular,7,sep,7-Sep,492,3,102,5,other,yes
51,management,single,single,tertiary,no,151,yes,no,cellular,8,sep,8-Sep,638,1,427,3,success,yes
38,admin.,married,married,secondary,no,0,yes,no,cellular,8,sep,8-Sep,210,1,92,3,success,yes
31,technician,married,married,tertiary,no,1570,yes,no,cellular,8,sep,8-Sep,213,4,184,5,success,no
46,admin.,married,married,secondary,no,0,yes,no,cellular,8,sep,8-Sep,149,2,187,1,failure,no
34,management,divorced,divorced,tertiary,no,2240,no,no,cellular,8,sep,8-Sep,220,2,184,3,success,yes
52,management,married,married,tertiary,no,994,no,no,cellular,8,sep,8-Sep,127,1,370,4,failure,no
60,unemployed,married,married,secondary,no,957,no,no,cellular,8,sep,8-Sep,246,1,184,3,success,yes
23,student,single,single,tertiary,no,508,no,no,cellular,8,sep,8-Sep,210,1,92,1,failure,no
24,student,single,single,secondary,no,689,no,no,cellular,8,sep,8-Sep,630,1,-1,0,unknown,yes
77,retired,married,married,primary,no,1385,no,no,telephone,8,sep,8-Sep,160,4,-1,0,unknown,no
36,management,married,married,tertiary,no,2161,no,no,cellular,8,sep,8-Sep,708,2,183,5,success,yes
37,blue-collar,single,single,secondary,no,292,no,no,unknown,8,sep,8-Sep,9,1,-1,0,unknown,no
46,student,single,single,unknown,no,1527,no,no,cellular,8,sep,8-Sep,358,3,184,1,success,yes
80,retired,married,married,secondary,no,8304,no,no,telephone,8,sep,8-Sep,606,3,91,13,success,yes
37,management,single,single,tertiary,no,698,no,no,cellular,8,sep,8-Sep,1081,2,-1,0,unknown,yes
25,student,single,single,tertiary,no,20,no,no,cellular,8,sep,8-Sep,127,2,-1,0,unknown,no
33,blue-collar,married,married,secondary,no,983,no,no,unknown,8,sep,8-Sep,9,1,-1,0,unknown,no
64,unknown,married,married,unknown,no,2799,no,no,telephone,9,sep,9-Sep,378,4,-1,0,unknown,no
45,management,married,married,tertiary,no,623,no,no,cellular,9,sep,9-Sep,405,3,-1,0,unknown,no
39,management,married,married,tertiary,no,494,no,no,cellular,9,sep,9-Sep,216,1,183,5,success,yes
62,retired,married,married,secondary,no,2801,yes,yes,cellular,9,sep,9-Sep,261,1,183,1,success,yes
84,retired,married,married,tertiary,no,4761,no,no,telephone,9,sep,9-Sep,1405,1,92,3,failure,yes
24,student,single,single,tertiary,no,834,no,no,cellular,9,sep,9-Sep,679,1,-1,0,unknown,yes
37,unemployed,married,married,secondary,no,1978,no,no,cellular,9,sep,9-Sep,404,1,182,1,success,yes
24,student,single,single,secondary,no,139,no,no,cellular,9,sep,9-Sep,430,4,-1,0,unknown,yes
28,management,married,married,tertiary,no,12,yes,no,cellular,9,sep,9-Sep,202,1,-1,0,unknown,yes
31,management,married,married,tertiary,no,877,no,no,cellular,9,sep,9-Sep,209,1,92,8,success,yes
75,retired,divorced,divorced,primary,no,1926,no,no,cellular,9,sep,9-Sep,761,1,93,5,other,no
40,management,married,married,tertiary,no,4675,no,no,cellular,9,sep,9-Sep,263,1,-1,0,unknown,no
33,unemployed,single,single,secondary,no,2066,no,yes,cellular,9,sep,9-Sep,305,1,749,2,failure,yes
33,admin.,single,single,secondary,no,555,yes,no,cellular,9,sep,9-Sep,204,1,365,1,success,yes
64,retired,married,married,primary,no,48,no,no,cellular,9,sep,9-Sep,167,3,92,1,success,yes
48,technician,married,married,primary,no,235,no,no,cellular,9,sep,9-Sep,386,2,191,3,success,yes
28,admin.,married,married,secondary,no,1595,no,no,unknown,9,sep,9-Sep,1,1,254,4,success,no
28,admin.,married,married,secondary,no,1595,no,no,cellular,9,sep,9-Sep,268,1,254,4,success,yes
28,student,single,single,tertiary,no,5741,no,no,cellular,10,sep,10-Sep,1042,5,200,3,failure,yes
65,unemployed,divorced,divorced,secondary,no,588,no,no,cellular,10,sep,10-Sep,110,4,186,1,success,no
69,retired,married,married,unknown,no,426,no,no,telephone,10,sep,10-Sep,211,2,185,2,success,yes
28,management,single,single,tertiary,no,187,no,no,cellular,10,sep,10-Sep,255,1,93,2,success,yes
39,technician,single,single,secondary,no,300,no,no,cellular,10,sep,10-Sep,315,6,394,1,failure,no
24,admin.,single,single,secondary,no,166,no,no,cellular,10,sep,10-Sep,256,2,-1,0,unknown,yes
51,housemaid,divorced,divorced,primary,no,127,no,no,unknown,13,sep,13-Sep,69,1,-1,0,unknown,no
83,retired,divorced,divorced,primary,no,4565,no,no,cellular,13,sep,13-Sep,175,2,-1,0,unknown,no
39,management,married,married,tertiary,no,562,no,no,cellular,13,sep,13-Sep,303,2,-1,0,unknown,no
52,unemployed,married,married,secondary,no,1416,no,no,cellular,13,sep,13-Sep,218,3,187,3,success,yes
37,services,single,single,tertiary,no,1189,no,no,cellular,13,sep,13-Sep,323,9,199,4,other,yes
47,technician,married,married,secondary,no,1740,yes,no,cellular,13,sep,13-Sep,502,1,490,1,failure,no
25,student,single,single,secondary,no,486,no,no,cellular,13,sep,13-Sep,273,3,199,4,failure,yes
31,management,single,single,tertiary,no,147,no,no,cellular,13,sep,13-Sep,81,3,96,5,success,no
33,services,married,married,secondary,no,2368,no,no,unknown,13,sep,13-Sep,5,1,-1,0,unknown,no
30,technician,single,single,secondary,no,167,no,no,unknown,14,sep,14-Sep,9,1,-1,0,unknown,no
22,student,single,single,secondary,no,224,no,no,unknown,14,sep,14-Sep,5,1,-1,0,unknown,no
62,admin.,married,married,secondary,no,4608,no,no,cellular,14,sep,14-Sep,706,1,186,1,success,no
58,management,married,married,tertiary,no,0,no,no,cellular,14,sep,14-Sep,358,2,-1,0,unknown,yes
67,retired,married,married,unknown,no,2540,no,no,telephone,14,sep,14-Sep,279,3,92,9,success,yes
72,admin.,married,married,primary,no,2321,no,no,cellular,14,sep,14-Sep,221,2,64,12,failure,yes
62,retired,married,married,tertiary,no,2557,yes,no,cellular,14,sep,14-Sep,211,1,216,7,success,yes
42,management,single,single,secondary,no,900,yes,no,unknown,14,sep,14-Sep,6,1,524,7,other,no
41,admin.,married,married,secondary,no,3138,no,no,cellular,14,sep,14-Sep,409,1,398,1,failure,yes
28,management,single,single,tertiary,no,1720,no,no,cellular,14,sep,14-Sep,230,1,91,4,success,yes
43,blue-collar,married,married,secondary,no,408,yes,no,unknown,14,sep,14-Sep,6,1,838,3,other,no
68,retired,divorced,divorced,primary,no,2027,no,no,cellular,14,sep,14-Sep,404,2,91,4,success,yes
30,management,single,single,tertiary,no,13774,no,no,cellular,14,sep,14-Sep,380,1,-1,0,unknown,no
75,retired,married,married,primary,no,1765,no,no,telephone,14,sep,14-Sep,808,1,187,4,failure,yes
24,student,single,single,unknown,no,358,no,no,cellular,14,sep,14-Sep,407,2,92,2,success,no
21,student,single,single,unknown,no,1506,no,no,cellular,14,sep,14-Sep,340,1,-1,0,unknown,yes
74,retired,married,married,tertiary,no,1843,no,no,cellular,15,sep,15-Sep,251,2,184,3,success,yes
40,entrepreneur,married,married,tertiary,no,3585,no,no,cellular,15,sep,15-Sep,506,3,-1,0,unknown,yes
35,blue-collar,married,married,secondary,no,262,no,no,cellular,15,sep,15-Sep,331,1,75,6,failure,yes
88,retired,married,married,secondary,no,433,no,no,telephone,15,sep,15-Sep,161,1,274,1,failure,no
49,management,married,married,tertiary,no,1093,yes,yes,cellular,15,sep,15-Sep,316,1,246,4,success,yes
39,management,married,married,unknown,no,76,no,no,cellular,15,sep,15-Sep,200,1,183,1,success,yes
63,admin.,divorced,divorced,secondary,no,4680,no,no,cellular,15,sep,15-Sep,953,2,-1,0,unknown,yes
38,management,married,married,tertiary,no,1477,no,no,cellular,15,sep,15-Sep,385,3,769,2,failure,yes
43,blue-collar,married,married,primary,no,445,yes,no,unknown,15,sep,15-Sep,173,1,-1,0,unknown,no
72,retired,married,married,tertiary,no,3561,no,no,telephone,15,sep,15-Sep,511,3,184,7,success,yes
24,student,single,single,secondary,no,8165,no,no,cellular,15,sep,15-Sep,216,1,-1,0,unknown,yes
31,management,single,single,tertiary,no,3340,no,no,cellular,15,sep,15-Sep,213,2,469,3,success,yes
30,technician,single,single,tertiary,no,0,no,no,cellular,15,sep,15-Sep,214,2,-1,0,unknown,no
32,student,single,single,unknown,no,0,no,no,unknown,15,sep,15-Sep,7,1,-1,0,unknown,no
24,unemployed,single,single,secondary,no,119,no,no,unknown,15,sep,15-Sep,51,1,-1,0,unknown,no
74,retired,divorced,divorced,primary,no,2308,no,no,telephone,16,sep,16-Sep,251,2,535,2,success,no
33,blue-collar,single,single,primary,no,611,no,no,telephone,16,sep,16-Sep,390,2,-1,0,unknown,yes
36,technician,married,married,tertiary,no,376,no,no,cellular,16,sep,16-Sep,173,1,-1,0,unknown,yes
49,technician,married,married,tertiary,no,1071,no,no,cellular,16,sep,16-Sep,225,1,91,1,success,yes
29,management,married,married,tertiary,no,247,no,no,cellular,16,sep,16-Sep,143,2,587,3,failure,yes
39,admin.,divorced,divorced,secondary,no,112,no,no,cellular,16,sep,16-Sep,574,3,-1,0,unknown,yes
75,retired,divorced,divorced,primary,no,852,no,no,cellular,16,sep,16-Sep,228,1,185,1,failure,no
78,retired,divorced,divorced,primary,no,527,no,no,cellular,16,sep,16-Sep,193,1,-1,0,unknown,yes
61,housemaid,married,married,primary,no,2580,no,no,cellular,16,sep,16-Sep,270,3,202,7,other,yes
60,retired,married,married,secondary,no,975,no,no,cellular,16,sep,16-Sep,303,1,792,1,failure,yes
35,management,married,married,unknown,no,2326,yes,yes,cellular,16,sep,16-Sep,319,1,-1,0,unknown,yes
26,student,single,single,secondary,no,655,no,no,cellular,16,sep,16-Sep,190,1,-1,0,unknown,yes
37,admin.,married,married,secondary,no,529,yes,no,cellular,16,sep,16-Sep,234,1,149,2,other,no
58,management,divorced,divorced,unknown,no,2986,no,no,cellular,16,sep,16-Sep,414,1,91,5,other,yes
23,self-employed,single,single,tertiary,no,780,no,no,cellular,16,sep,16-Sep,393,1,183,3,success,yes
67,retired,married,married,secondary,no,2048,no,no,cellular,16,sep,16-Sep,452,5,195,4,other,yes
27,blue-collar,married,married,secondary,no,821,yes,yes,unknown,16,sep,16-Sep,23,1,778,41,other,no
20,student,single,single,unknown,no,2785,no,no,cellular,16,sep,16-Sep,327,2,-1,0,unknown,yes
28,admin.,single,single,secondary,no,127,no,no,cellular,16,sep,16-Sep,1334,2,-1,0,unknown,yes
66,retired,married,married,primary,no,388,no,no,cellular,17,sep,17-Sep,152,2,-1,0,unknown,no
41,management,married,married,tertiary,no,0,no,no,cellular,17,sep,17-Sep,294,4,63,11,other,yes
31,student,single,single,tertiary,no,4951,no,no,cellular,17,sep,17-Sep,285,3,81,3,failure,yes
34,management,married,married,tertiary,no,3301,yes,no,cellular,17,sep,17-Sep,164,5,92,6,success,yes
37,management,divorced,divorced,tertiary,no,488,yes,no,cellular,17,sep,17-Sep,328,1,854,2,failure,yes
81,retired,married,married,primary,no,1154,no,no,telephone,17,sep,17-Sep,231,1,-1,0,unknown,yes
46,management,divorced,divorced,tertiary,no,624,no,no,cellular,17,sep,17-Sep,336,2,183,2,success,yes
28,admin.,married,married,secondary,no,242,yes,no,unknown,17,sep,17-Sep,47,1,779,12,failure,no
33,blue-collar,married,married,secondary,no,889,yes,no,unknown,18,sep,18-Sep,13,1,373,6,success,no
37,management,married,married,tertiary,no,257,no,no,unknown,20,sep,20-Sep,11,1,-1,0,unknown,no
46,services,married,married,primary,no,4343,yes,no,unknown,20,sep,20-Sep,185,1,-1,0,unknown,yes
33,blue-collar,married,married,primary,no,-195,no,no,unknown,20,sep,20-Sep,9,1,-1,0,unknown,no
35,management,single,single,tertiary,no,151,no,no,unknown,20,sep,20-Sep,11,1,850,2,failure,no
32,blue-collar,single,single,secondary,no,427,no,no,unknown,20,sep,20-Sep,11,1,-1,0,unknown,no
26,management,single,single,tertiary,no,1,no,no,unknown,21,sep,21-Sep,6,1,-1,0,unknown,no
35,management,single,single,tertiary,no,1120,no,no,unknown,21,sep,21-Sep,4,1,771,2,success,no
35,student,single,single,secondary,no,278,no,no,unknown,21,sep,21-Sep,84,1,-1,0,unknown,no
31,student,single,single,secondary,no,0,no,no,cellular,22,sep,22-Sep,173,1,-1,0,unknown,no
44,management,divorced,divorced,tertiary,no,2367,no,no,cellular,22,sep,22-Sep,263,1,184,6,success,yes
23,technician,single,single,secondary,no,283,yes,no,cellular,22,sep,22-Sep,175,1,184,2,success,yes
40,entrepreneur,married,married,secondary,no,6403,no,no,cellular,22,sep,22-Sep,208,2,-1,0,unknown,yes
41,technician,married,married,secondary,no,1819,no,no,cellular,22,sep,22-Sep,397,1,371,3,failure,yes
27,management,married,married,tertiary,no,802,no,no,cellular,22,sep,22-Sep,569,1,-1,0,unknown,yes
45,admin.,single,single,secondary,no,375,no,yes,unknown,22,sep,22-Sep,10,1,594,6,failure,no
70,retired,married,married,primary,no,3782,no,no,cellular,22,sep,22-Sep,704,2,190,1,failure,no
36,management,single,single,tertiary,no,5958,yes,no,cellular,22,sep,22-Sep,155,1,184,1,success,yes
60,admin.,married,married,secondary,no,3735,no,no,cellular,22,sep,22-Sep,183,1,184,11,success,yes
55,management,married,married,secondary,no,2693,no,no,cellular,22,sep,22-Sep,182,1,184,7,success,yes
58,technician,married,married,secondary,no,99,no,no,telephone,22,sep,22-Sep,396,2,-1,0,unknown,yes
55,management,divorced,divorced,tertiary,no,7010,no,no,cellular,22,sep,22-Sep,155,1,195,2,failure,no
43,unemployed,married,married,secondary,no,0,yes,yes,cellular,23,sep,23-Sep,183,2,184,13,failure,yes
26,management,single,single,tertiary,no,1027,no,no,cellular,23,sep,23-Sep,744,1,-1,0,unknown,yes
25,management,single,single,tertiary,no,3902,no,no,cellular,23,sep,23-Sep,856,1,-1,0,unknown,yes
31,housemaid,married,married,secondary,no,243,yes,no,cellular,23,sep,23-Sep,305,2,842,1,failure,yes
55,admin.,married,married,secondary,no,0,no,no,cellular,23,sep,23-Sep,180,2,238,3,success,no
33,management,married,married,tertiary,no,289,no,no,cellular,23,sep,23-Sep,333,1,-1,0,unknown,no
55,management,divorced,divorced,tertiary,no,26306,yes,no,cellular,23,sep,23-Sep,84,1,589,4,failure,no
54,services,single,single,secondary,no,0,no,no,cellular,23,sep,23-Sep,209,1,-1,0,unknown,yes
33,management,single,single,tertiary,no,224,no,no,cellular,23,sep,23-Sep,409,2,92,4,success,yes
46,management,married,married,tertiary,no,7485,no,no,cellular,23,sep,23-Sep,145,1,779,2,failure,no
29,unemployed,single,single,secondary,no,1055,no,no,cellular,23,sep,23-Sep,427,1,603,1,failure,yes
28,admin.,single,single,tertiary,no,313,no,yes,cellular,23,sep,23-Sep,124,1,59,6,failure,no
36,admin.,single,single,secondary,no,60,yes,no,cellular,23,sep,23-Sep,156,2,-1,0,unknown,yes
31,management,single,single,tertiary,no,2590,no,no,cellular,23,sep,23-Sep,103,2,484,2,other,no
59,management,married,married,tertiary,no,5397,no,no,cellular,23,sep,23-Sep,244,1,92,3,success,yes
20,student,single,single,unknown,no,179,no,no,cellular,23,sep,23-Sep,317,1,182,6,failure,no
37,blue-collar,single,single,unknown,no,217,no,no,cellular,23,sep,23-Sep,272,2,-1,0,unknown,yes
30,technician,single,single,secondary,no,1532,no,no,cellular,23,sep,23-Sep,447,1,489,6,failure,no
35,technician,married,married,tertiary,no,0,yes,yes,cellular,23,sep,23-Sep,112,1,62,6,other,no
36,unemployed,married,married,secondary,no,17458,no,no,cellular,23,sep,23-Sep,390,2,-1,0,unknown,no
82,retired,divorced,divorced,primary,no,928,no,no,telephone,23,sep,23-Sep,217,2,188,3,other,no
34,management,married,married,tertiary,no,937,no,no,cellular,23,sep,23-Sep,405,1,391,3,failure,no
28,management,single,single,tertiary,no,6551,no,no,cellular,23,sep,23-Sep,203,1,-1,0,unknown,yes
31,blue-collar,married,married,secondary,no,812,yes,no,cellular,23,sep,23-Sep,245,1,-1,0,unknown,no
30,self-employed,single,single,tertiary,no,655,no,no,cellular,23,sep,23-Sep,272,4,184,1,success,yes
38,management,married,married,tertiary,no,845,no,no,cellular,23,sep,23-Sep,134,1,-1,0,unknown,no
35,admin.,single,single,secondary,no,303,no,no,cellular,24,sep,24-Sep,173,2,190,10,other,yes
39,admin.,married,married,tertiary,no,1322,yes,no,cellular,24,sep,24-Sep,157,3,486,1,other,no
36,self-employed,married,married,tertiary,no,980,no,no,cellular,24,sep,24-Sep,349,2,53,8,failure,no
40,management,single,single,tertiary,no,3840,yes,no,cellular,24,sep,24-Sep,232,2,409,2,success,yes
32,blue-collar,single,single,secondary,no,2093,no,no,cellular,24,sep,24-Sep,224,2,444,1,failure,yes
38,management,married,married,tertiary,no,0,no,no,cellular,24,sep,24-Sep,246,12,197,6,failure,no
49,management,married,married,tertiary,no,1167,yes,yes,cellular,24,sep,24-Sep,249,1,91,14,success,yes
50,services,married,married,secondary,no,2376,yes,no,cellular,24,sep,24-Sep,395,1,-1,0,unknown,yes
29,unemployed,single,single,secondary,no,670,yes,no,unknown,26,sep,26-Sep,6,1,-1,0,unknown,no
36,unemployed,married,married,secondary,no,923,no,no,unknown,27,sep,27-Sep,6,1,-1,0,unknown,no
55,services,divorced,divorced,secondary,no,0,no,no,cellular,27,sep,27-Sep,262,6,193,4,success,yes
89,retired,married,married,primary,no,0,no,no,telephone,27,sep,27-Sep,157,5,-1,0,unknown,no
81,retired,divorced,divorced,primary,no,949,no,no,cellular,27,sep,27-Sep,188,2,280,1,other,yes
72,retired,married,married,primary,no,4657,no,no,cellular,27,sep,27-Sep,132,4,94,16,other,no
34,management,married,married,tertiary,no,812,no,no,cellular,27,sep,27-Sep,156,2,279,1,failure,no
23,student,single,single,secondary,no,1062,no,no,telephone,27,sep,27-Sep,379,3,-1,0,unknown,no
31,technician,married,married,tertiary,no,3338,yes,no,cellular,27,sep,27-Sep,162,2,95,4,failure,no
24,management,single,single,tertiary,no,393,no,no,cellular,27,sep,27-Sep,1298,1,-1,0,unknown,yes
